Customer_Number,Offer_Accepted,Income_Level,Bank_Accounts_Open,Overdraft_Protection,Credit_Rating,Credit_Cards_Held,Homes_Owned,Household_Size,Own_Your_Home,Average_Balance
3724,0,1,1,0,1,2,1,2,1,262.00
3725,0,3,1,1,2,1,1,4,0,1124.75
3726,0,1,2,0,2,2,1,4,0,205.00
3727,1,3,1,0,3,4,1,3,1,1247.00
3728,0,2,1,0,3,4,2,5,0,252.50
3729,0,2,1,1,1,1,1,2,0,1146.25
3730,0,3,1,0,1,3,2,3,1,1160.75
3731,0,2,1,0,3,1,1,4,1,1013.25
3732,0,2,1,0,2,2,1,4,1,1255.00
3733,0,2,1,0,2,4,1,3,0,669.00
3734,0,3,1,0,3,3,1,2,0,754.75
3735,0,3,1,1,2,1,1,1,0,259.25
3736,0,2,1,0,1,1,1,4,0,1308.50
3737,0,3,2,1,2,2,1,4,1,1401.25
3738,0,3,1,0,1,1,1,5,1,1313.00
3739,0,2,1,0,2,1,1,3,0,974.50
3740,0,3,1,0,3,1,1,3,1,240.00
3741,1,1,1,0,3,2,1,4,1,1295.50
3742,0,3,1,0,1,1,1,1,0,1128.25
3743,0,2,1,0,2,3,1,6,1,1203.75
3744,0,2,1,0,2,3,2,4,1,925.50
3745,0,2,1,0,3,2,1,3,0,1092.75
3746,0,1,1,0,2,2,2,5,1,1013.50
3747,0,1,1,0,1,1,2,3,0,1139.50
3748,0,2,1,0,3,2,3,2,1,805.75
3749,0,1,1,1,1,1,2,4,1,289.25
3750,0,2,1,0,3,1,1,2,1,734.00
3751,0,2,1,0,3,2,1,3,1,883.00
3752,0,3,1,0,2,2,1,3,1,794.75
3753,0,1,2,0,3,2,1,3,1,960.50
3754,1,3,1,0,2,1,1,3,1,1366.00
3755,0,2,2,0,2,2,1,6,1,900.00
3756,0,3,1,0,1,2,2,3,1,963.00
3757,0,2,2,0,1,1,1,4,1,1064.75
3758,0,1,1,0,3,1,1,4,0,1355.25
3759,0,1,1,0,2,2,2,5,0,941.75
3760,0,3,1,0,2,2,2,4,0,918.50
3761,0,3,2,0,1,2,1,3,0,956.50
3762,0,1,2,0,1,1,1,5,0,1182.75
3763,0,2,1,0,3,3,1,5,1,1170.75
3764,0,2,1,0,3,1,1,3,0,152.25
3765,0,1,1,0,1,1,2,3,1,887.75
3766,0,2,2,0,2,2,1,3,0,941.75
3767,0,3,2,1,1,1,1,3,1,1042.75
3768,0,2,1,0,2,1,2,4,1,1038.50
3769,0,2,2,1,1,2,2,3,0,327.50
3770,0,1,1,0,3,3,1,4,0,1147.50
3771,0,2,1,1,2,3,1,4,0,274.25
3772,1,1,1,0,2,2,1,5,1,1129.75
3773,0,2,1,0,2,2,1,3,1,708.50
3774,0,2,1,0,2,2,1,5,1,871.75
3775,1,2,1,0,1,3,1,3,0,946.25
3776,0,2,2,0,2,2,1,1,1,884.50
3777,0,1,2,0,1,2,2,4,0,1108.75
3778,1,2,2,0,2,1,1,3,1,1000.50
3779,0,3,1,0,2,1,1,3,1,954.25
3780,0,1,2,0,1,1,1,4,0,1272.00
3781,0,3,1,0,1,2,1,3,0,901.25
3782,0,1,1,0,3,3,1,1,0,1157.00
3783,0,2,1,0,1,3,1,4,0,1058.75
3784,0,2,1,0,2,1,1,2,1,1195.00
3785,0,2,1,0,3,1,1,4,1,1218.25
3786,0,2,1,0,3,3,2,4,1,907.25
3787,0,2,3,0,3,1,1,6,0,697.25
3788,0,1,1,0,1,2,1,3,0,1251.25
3789,0,2,2,0,3,2,1,4,0,709.00
3790,0,2,2,0,1,3,1,3,0,0.00
3791,0,2,1,0,2,2,2,4,1,887.50
3792,0,3,1,1,2,1,1,5,1,970.25
3793,0,2,1,0,2,1,1,3,1,1008.50
3794,0,2,1,1,2,2,1,4,0,689.50
3795,0,3,1,1,2,2,1,5,1,1098.00
3796,0,2,1,0,3,3,1,4,1,1318.50
3797,0,2,3,0,2,1,1,3,1,773.50
3798,0,1,1,0,2,2,1,4,1,1088.75
3799,0,2,1,0,2,3,1,3,0,611.00
3800,0,3,2,0,3,1,1,3,1,1320.00
3801,0,1,2,0,2,3,2,5,1,1318.25
3802,0,1,1,0,1,2,1,3,1,1065.50
3803,0,2,1,0,3,3,1,2,1,836.50
3804,0,3,1,0,2,2,1,4,1,1109.50
3805,0,2,2,0,3,3,1,4,1,1011.75
3806,0,2,1,0,3,3,1,5,1,896.75
3807,0,3,1,0,3,1,1,4,1,966.00
3808,0,2,1,0,2,2,1,6,1,762.00
3809,0,1,1,0,1,2,1,5,1,218.25
3810,0,2,1,1,2,1,1,2,0,1103.75
3811,0,2,2,0,3,1,2,3,0,846.75
3812,0,2,3,0,2,1,1,2,0,165.50
3813,0,2,1,0,1,2,1,4,1,990.50
3814,0,2,1,1,2,4,1,6,1,1201.75
3815,0,2,1,0,2,3,1,4,0,762.75
3816,1,1,2,0,3,1,1,2,0,231.75
3817,0,2,2,0,1,1,1,3,1,789.00
3818,0,3,1,0,1,3,1,3,1,236.00
3819,0,3,1,0,3,2,1,5,1,1203.25
3820,0,2,1,0,2,1,1,5,0,1235.25
3821,0,1,1,0,1,2,1,4,0,1059.50
3822,0,2,1,0,3,1,2,4,1,715.50
3823,1,2,1,0,3,3,1,4,0,123.50
3824,0,2,2,0,1,3,1,3,0,340.75
3825,0,2,1,0,2,2,1,1,0,1230.75
3826,0,2,2,0,2,1,1,4,0,850.50
3827,0,2,1,0,1,2,1,2,1,178.50
3828,0,2,1,0,2,3,1,2,0,1166.00
3829,0,2,1,0,1,2,1,4,0,1001.50
3830,0,1,1,0,3,3,1,4,1,1249.25
3831,0,2,1,0,3,2,1,5,0,830.75
3832,1,3,2,0,2,2,2,5,0,234.75
3833,0,2,3,0,2,1,1,3,1,282.50
3834,0,2,1,1,3,1,1,2,1,1001.00
3835,0,2,2,0,3,1,1,4,0,1018.50
3836,0,2,1,0,3,2,1,3,1,880.25
3837,0,2,1,0,2,2,1,4,1,1266.75
3838,0,1,1,0,1,1,1,3,1,1012.25
3839,0,3,1,0,3,1,1,5,0,1018.75
3840,0,2,1,0,3,2,1,4,0,835.25
3841,0,2,1,0,3,1,1,2,1,897.75
3842,0,2,1,1,3,3,1,5,1,1121.75
3843,0,3,2,1,2,1,1,5,1,1204.75
3844,0,2,1,1,3,1,1,4,1,960.00
3845,0,2,1,0,1,2,1,5,0,957.50
3846,0,1,1,0,1,2,1,3,0,840.75
3847,0,1,2,0,2,2,1,2,1,1135.50
3848,0,3,1,0,1,2,1,3,1,939.75
3849,0,2,2,0,3,2,1,3,0,1220.50
3850,0,2,1,0,1,1,1,4,0,1014.00
3851,0,2,1,0,3,2,2,2,0,1206.00
3852,0,2,1,0,2,2,1,6,1,861.00
3853,0,1,1,0,2,2,2,4,1,1078.50
3854,0,2,1,0,3,2,1,4,1,911.75
3855,0,3,2,0,1,2,2,6,1,231.75
3856,0,2,1,0,1,2,1,2,1,946.50
3857,0,3,1,0,2,2,1,2,1,1028.75
3858,0,2,1,1,1,2,1,3,1,760.50
3859,0,2,2,0,3,1,1,5,1,1507.25
3860,0,1,1,1,2,1,1,3,1,1530.25
3861,0,1,1,0,2,3,1,2,1,844.75
3862,0,2,1,0,3,1,1,3,0,260.00
3863,0,3,1,0,1,2,1,3,1,875.00
3864,0,2,2,0,1,2,1,4,1,1149.50
3865,0,1,1,0,1,2,1,2,1,899.50
3866,1,3,1,0,2,2,1,3,1,1157.25
3867,0,3,2,0,1,2,1,4,0,850.25
3868,0,1,1,0,1,3,1,3,1,1726.75
3869,0,1,1,1,3,1,2,2,0,1534.75
3870,0,1,1,0,2,3,1,3,0,979.25
3871,0,1,1,0,3,2,1,4,1,703.25
3872,1,3,2,0,3,1,2,2,0,980.75
3873,0,2,1,0,3,1,1,4,1,988.25
3874,0,2,3,1,1,2,1,3,1,1207.00
3875,1,2,1,0,3,1,1,4,0,930.00
3876,0,2,1,0,1,3,1,3,0,1024.75
3877,0,3,1,1,2,2,1,3,0,1122.75
3878,0,3,1,0,2,1,2,6,1,1235.00
3879,0,1,1,0,3,2,1,4,0,1046.50
3880,0,1,1,1,1,2,2,6,0,910.75
3881,0,2,1,1,2,1,1,3,0,746.50
3882,0,2,1,0,1,3,1,4,1,374.00
3883,0,3,1,0,2,2,1,5,1,191.00
3884,0,3,1,0,1,2,2,6,0,876.00
3885,0,1,1,0,3,2,1,3,1,1157.00
3886,0,2,1,0,2,2,1,3,0,894.75
3887,0,2,2,0,3,3,2,3,1,1264.00
3888,0,3,1,0,3,1,1,2,1,1185.50
3889,0,3,1,0,2,4,1,1,0,1251.00
3890,0,3,1,0,3,1,1,5,1,919.00
3891,0,3,1,0,1,2,1,2,0,1061.25
3892,0,1,1,0,2,1,1,4,0,1050.25
3893,0,1,1,0,1,2,2,4,0,1068.00
3894,0,2,1,0,1,2,1,3,0,936.50
3895,0,2,2,0,3,1,1,5,1,1203.00
3896,0,2,2,0,3,1,2,5,1,717.00
3897,0,2,1,1,1,2,2,4,1,1187.00
3898,0,3,1,1,3,2,1,2,1,750.75
3899,0,2,2,0,1,1,1,2,0,988.75
3900,1,3,1,0,3,2,1,4,0,1205.25
3901,0,2,1,0,3,2,1,4,0,1053.25
3902,0,2,2,0,3,1,1,4,1,1159.75
3903,0,2,2,0,1,1,2,3,1,959.75
3904,0,1,1,0,3,2,1,3,1,861.75
3905,0,1,2,0,1,1,2,3,1,1263.50
3906,0,2,2,0,1,2,1,4,1,1099.50
3907,0,1,1,0,2,1,1,1,1,1266.75
3908,0,2,2,1,3,2,1,5,1,989.25
3909,0,3,1,0,2,2,1,5,1,115.50
3910,0,2,1,0,1,3,1,6,1,1461.00
3911,0,1,1,0,1,2,1,3,0,1206.25
3912,0,2,1,0,2,1,1,6,0,1285.75
3913,0,2,1,1,3,2,1,2,0,1094.50
3914,0,1,2,0,1,3,1,2,1,925.25
3915,1,1,1,0,3,1,1,1,1,212.00
3916,0,1,1,0,3,1,1,5,1,1087.75
3917,0,3,1,0,2,3,1,5,1,1149.50
3918,0,1,1,0,3,2,1,3,1,229.50
3919,0,1,2,1,2,1,2,5,0,1104.75
3920,0,1,1,0,2,2,1,5,1,1115.50
3921,0,3,2,0,1,2,1,4,1,1265.00
3922,0,1,1,0,2,2,1,3,0,1293.75
3923,0,2,1,0,1,2,1,4,0,1186.75
3924,0,2,1,0,3,1,1,4,0,1733.75
3925,0,2,1,1,3,2,1,3,1,1387.75
3926,0,2,1,0,1,1,1,3,1,1287.00
3927,0,2,1,0,2,3,2,3,1,1039.50
3928,0,2,2,0,2,2,1,1,1,191.50
3929,0,2,1,0,2,3,2,4,1,878.50
3930,0,3,1,0,1,2,1,4,1,875.75
3931,0,2,1,0,3,4,1,4,1,1372.00
3932,0,1,1,0,1,2,1,4,1,1090.75
3933,0,1,1,0,1,2,1,4,1,953.75
3934,0,1,1,0,3,2,1,2,0,1152.50
3935,0,2,1,0,1,2,2,2,1,1031.75
3936,0,3,1,0,2,2,1,6,1,1335.75
3937,0,2,1,0,1,2,1,3,0,311.75
3938,0,2,2,0,3,2,1,3,0,728.00
3939,0,3,1,0,1,2,1,4,1,1177.00
3940,0,1,1,0,1,3,1,2,1,758.00
3941,0,2,1,0,3,3,1,5,0,1189.25
3942,0,3,1,0,2,3,1,4,1,1272.25
3943,0,2,1,0,3,1,1,3,0,1060.25
3944,0,1,3,0,3,1,1,4,0,990.75
3945,0,1,1,0,1,2,1,2,0,752.50
3946,0,2,1,0,2,1,2,2,1,296.00
3947,0,2,1,0,1,3,1,4,1,1071.50
3948,0,3,1,0,1,3,1,4,1,317.00
3949,0,1,2,0,3,3,1,6,0,966.50
3950,0,2,2,0,3,1,1,2,1,270.25
3951,0,2,2,0,1,3,1,2,1,966.00
3952,0,2,1,1,2,4,1,4,1,1042.50
3953,0,2,2,0,3,2,1,4,1,861.75
3954,0,1,1,0,2,3,2,4,1,1144.00
3955,0,1,1,0,1,2,2,4,1,1072.25
3956,0,3,1,1,3,2,1,4,0,709.25
3957,0,2,1,0,2,1,1,5,1,1208.75
3958,1,2,1,1,2,1,1,4,0,1166.00
3959,0,1,1,0,2,2,1,3,1,1243.25
3960,0,2,1,0,2,1,2,4,1,932.00
3961,0,2,1,0,3,1,2,4,1,982.75
3962,0,3,1,0,2,3,1,4,1,750.50
3963,0,1,1,0,3,1,1,2,0,1272.75
3964,0,2,1,0,2,2,1,4,0,1056.25
3965,0,3,1,0,1,2,2,5,1,1134.00
3966,0,1,1,0,2,2,1,3,0,1167.75
3967,0,1,1,0,2,2,2,4,1,1110.50
3968,0,2,1,0,2,3,1,3,1,164.00
3969,0,2,1,0,2,2,1,1,0,1579.25
3970,0,1,1,0,1,2,1,4,1,129.75
3971,0,2,1,0,1,2,1,4,1,1233.25
3972,0,2,1,0,2,1,1,3,1,1594.75
3973,0,2,2,1,2,2,1,3,1,943.00
3974,0,1,2,1,3,3,1,3,1,318.00
3975,0,2,1,0,3,1,1,5,1,1314.25
3976,0,1,1,0,2,1,1,5,1,1148.00
3977,0,3,2,1,1,4,1,3,1,193.00
3978,0,2,1,0,2,3,1,2,1,1266.50
3979,0,3,1,0,1,2,1,4,1,659.25
3980,0,2,1,0,1,1,1,4,0,1047.25
3981,0,2,1,0,1,1,1,1,1,780.75
3982,0,1,1,0,3,2,2,5,0,1043.00
3983,0,2,1,0,1,2,1,1,0,772.75
3984,0,2,1,1,1,1,1,6,1,1213.50
3985,0,1,1,0,3,1,1,4,1,322.25
3986,0,3,1,0,3,2,1,2,0,704.75
3987,0,2,1,0,2,2,1,4,1,1072.75
3988,0,3,1,0,3,1,2,3,1,1104.50
3989,0,2,1,0,2,2,1,2,1,1044.75
3990,0,2,3,0,3,2,1,2,0,932.25
3991,0,2,1,0,2,2,1,5,0,1252.25
3992,0,2,2,0,2,1,1,4,1,734.50
3993,0,2,1,0,3,2,1,3,1,1297.75
3994,0,2,2,0,1,1,1,2,0,260.75
3995,0,1,1,0,1,2,2,4,1,1239.75
3996,0,3,1,0,3,3,2,4,1,847.50
3997,0,2,1,0,2,2,1,3,1,709.50
3998,0,2,1,0,3,2,1,4,0,870.75
3999,0,2,1,0,2,2,1,5,1,249.50
4000,0,2,2,0,3,1,1,3,0,1003.50
4001,0,3,2,0,1,1,1,5,1,1103.75
4002,0,2,2,0,3,2,1,4,1,972.75
4003,0,2,1,0,1,2,1,3,1,946.25
4004,0,2,2,0,2,1,2,5,1,1095.75
4005,0,2,1,0,1,1,1,2,0,776.00
4006,0,2,1,0,3,2,1,5,1,1272.50
4007,0,3,1,0,3,2,1,4,1,922.50
4008,0,1,1,1,2,1,2,2,1,1082.50
4009,0,3,1,0,3,3,1,2,0,1414.50
4010,0,3,2,0,1,2,1,4,0,802.75
4011,0,2,1,0,2,3,2,5,0,1040.75
4012,0,2,1,0,3,2,1,3,1,1181.50
4013,0,1,1,0,3,3,1,5,0,1025.75
4014,0,2,1,0,3,2,1,3,1,647.00
4015,0,2,1,1,3,2,1,3,1,945.75
4016,0,2,1,0,2,3,1,1,1,1210.00
4017,0,1,1,0,3,3,1,2,1,887.75
4018,0,1,1,0,1,1,1,3,1,786.25
4019,0,2,3,1,3,1,1,3,0,889.25
4020,0,3,2,1,1,1,1,4,1,866.75
4021,0,3,1,1,1,2,1,4,1,1504.75
4022,1,3,1,0,2,2,1,4,1,1136.50
4023,0,3,1,0,3,3,1,6,1,1027.25
4024,0,3,2,0,3,2,2,4,1,1303.00
4025,0,2,1,0,3,2,1,3,0,1095.00
4026,0,2,1,0,2,2,1,6,1,231.25
4027,0,3,2,0,1,2,3,3,1,958.00
4028,0,2,1,0,3,2,1,4,0,602.25
4029,0,1,1,0,2,1,2,3,1,652.50
4030,0,1,2,0,1,1,1,3,1,1072.00
4031,0,2,1,0,2,2,1,4,0,1147.50
4032,0,2,3,0,2,4,2,4,0,267.00
4033,0,1,1,0,2,2,1,4,1,273.50
4034,0,2,1,1,1,3,1,4,1,729.00
4035,0,2,2,0,1,2,1,3,1,994.00
4036,0,1,1,1,2,4,2,2,0,1139.75
4037,0,1,2,1,1,2,1,4,1,716.75
4038,0,2,1,0,1,2,1,2,1,967.50
4039,1,2,2,0,3,2,1,4,1,1264.50
4040,0,2,2,0,3,1,1,3,0,986.50
4041,0,1,1,0,2,2,1,5,0,953.25
4042,0,1,2,0,1,1,1,5,0,1267.25
4043,0,3,2,1,3,1,1,2,1,725.25
4044,0,2,1,0,2,2,1,3,0,1329.25
4045,0,2,2,0,2,3,1,5,0,1231.50
4046,0,1,1,0,1,3,1,4,1,1083.00
4047,0,1,1,0,1,1,1,4,0,1168.50
4048,0,2,2,0,1,1,1,3,1,1239.50
4049,0,1,2,1,1,4,1,4,1,885.00
4050,0,3,1,0,2,3,1,3,1,1003.50
4051,0,1,2,0,1,4,1,5,1,620.00
4052,1,2,1,0,3,2,2,6,1,1242.75
4053,0,1,1,0,3,2,1,2,1,1409.50
4054,0,2,1,0,3,4,2,6,1,1144.75
4055,0,2,1,0,3,2,1,3,0,786.25
4056,0,2,3,0,3,2,1,5,0,1210.00
4057,0,2,1,1,1,2,1,3,1,928.25
4058,0,2,1,0,2,2,3,3,1,746.00
4059,0,2,2,0,3,2,1,6,1,1061.25
4060,1,3,1,0,3,1,1,4,1,205.25
4061,0,1,1,0,3,2,1,5,1,759.00
4062,0,2,1,0,2,1,1,4,0,170.75
4063,0,2,2,0,1,2,2,4,0,1280.50
4064,0,3,1,1,2,2,2,1,1,1163.75
4065,0,1,2,0,2,2,1,4,1,778.00
4066,0,3,1,0,3,2,1,2,1,1061.75
4067,0,2,2,1,2,1,1,3,0,1107.50
4068,0,2,1,0,3,2,1,4,0,670.25
4069,0,2,1,0,2,2,2,2,1,757.00
4070,0,3,1,0,1,2,1,4,1,1032.00
4071,0,1,1,0,3,3,1,3,1,197.50
4072,0,2,1,0,3,2,1,4,0,1078.50
4073,0,2,1,0,3,2,1,5,1,1383.00
4074,0,2,2,0,3,1,3,3,1,1137.00
4075,0,2,2,0,1,2,1,5,1,973.75
4076,0,2,1,0,2,1,1,2,1,1745.25
4077,0,3,1,0,3,1,1,5,0,241.75
4078,0,2,2,0,1,2,1,6,0,1270.00
4079,0,3,2,0,1,1,1,3,1,1013.00
4080,0,2,2,0,1,2,1,5,0,1118.00
4081,0,1,1,0,3,2,1,3,1,1354.75
4082,0,2,1,0,3,1,2,3,1,999.75
4083,0,2,1,0,2,4,1,3,0,1217.50
4084,0,1,1,0,2,2,1,3,1,988.75
4085,0,3,1,0,3,2,1,4,1,781.50
4086,0,2,1,0,2,2,1,2,1,1214.00
4087,0,2,1,1,3,2,2,5,1,1419.00
4088,0,2,1,0,2,2,1,5,1,1008.00
4089,0,3,1,0,2,3,3,3,1,209.75
4090,1,2,1,0,1,2,2,3,0,931.50
4091,0,3,1,0,2,1,1,3,1,670.00
4092,0,1,1,0,2,2,1,3,0,1364.75
4093,0,2,2,0,2,2,1,2,1,907.25
4094,0,3,2,0,1,1,1,3,1,1292.50
4095,0,3,1,0,2,1,1,2,1,239.25
4096,0,2,1,0,1,2,1,3,1,904.75
4097,1,1,1,0,3,1,1,4,1,834.50
4098,0,2,1,1,3,2,1,4,1,1165.50
4099,0,2,1,0,3,1,1,3,1,1018.50
4100,0,1,1,0,1,3,1,2,0,1101.00
4101,0,1,1,0,3,2,1,2,1,1219.25
4102,0,2,2,0,1,1,1,4,0,917.25
4103,0,2,2,0,2,2,1,3,1,609.75
4104,0,1,1,0,2,2,1,4,0,814.00
4105,0,3,1,0,1,2,1,4,1,727.00
4106,0,3,1,0,3,2,1,3,0,1008.25
4107,0,2,1,0,2,1,1,2,1,1052.75
4108,0,2,1,0,3,3,1,2,1,757.25
4109,0,2,1,0,3,3,1,5,1,1309.25
4110,0,3,1,0,1,2,2,3,0,1515.75
4111,0,2,1,0,3,1,1,1,0,1053.75
4112,0,1,1,0,1,2,2,3,1,213.00
4113,0,2,1,0,3,1,1,5,1,1003.50
4114,0,2,1,0,3,3,1,4,1,180.50
4115,0,2,1,1,1,3,2,2,1,1053.75
4116,0,2,1,0,3,3,1,3,1,1012.25
4117,0,2,1,0,3,1,1,5,0,252.75
4118,0,1,1,1,1,2,1,3,1,1091.25
4119,0,3,1,0,3,2,1,4,0,715.00
4120,0,1,2,0,2,3,1,5,0,1300.00
4121,0,2,1,0,2,3,2,2,1,953.25
4122,1,2,1,0,3,1,1,2,1,1314.50
4123,0,3,2,0,1,1,1,3,0,158.75
4124,0,2,1,0,3,2,1,4,1,831.50
4125,0,1,1,0,2,3,1,1,1,792.50
4126,0,2,2,0,3,1,2,3,1,1001.25
4127,0,2,1,0,1,1,1,5,1,749.25
4128,0,1,1,0,3,1,1,4,0,913.50
4129,0,2,2,1,3,1,1,5,0,878.00
4130,0,3,2,0,2,2,1,2,0,1505.50
4131,0,1,2,0,3,2,1,3,1,746.00
4132,0,2,1,0,1,2,1,4,1,1094.50
4133,0,2,1,0,3,2,1,4,1,812.75
4134,0,2,1,1,1,1,1,2,0,968.00
4135,0,2,1,0,3,2,2,2,0,705.75
4136,0,2,2,0,3,1,2,2,0,1008.75
4137,0,2,2,0,1,1,2,4,0,1002.75
4138,0,2,1,0,3,1,1,6,1,1181.00
4139,0,3,1,0,3,1,1,3,0,966.50
4140,0,2,1,0,2,3,1,5,1,259.25
4141,0,2,1,0,1,3,1,4,1,1061.50
4142,0,1,1,0,2,2,1,3,1,1305.75
4143,0,3,1,1,3,2,1,4,0,886.00
4144,0,2,1,0,1,3,1,2,1,1380.25
4145,0,3,1,1,1,3,1,6,0,1092.75
4146,0,1,1,0,3,2,1,4,1,1634.25
4147,0,1,2,0,3,1,2,3,1,1147.50
4148,0,2,1,0,1,1,2,3,1,173.00
4149,0,2,1,0,1,2,1,3,0,900.00
4150,0,3,2,0,1,3,1,4,0,1307.75
4151,0,3,2,0,2,1,1,3,1,133.50
4152,0,2,1,0,2,1,1,3,0,965.50
4153,0,2,2,0,3,3,1,3,1,1191.75
4154,0,3,1,0,1,1,1,5,0,236.25
4155,0,3,1,1,2,2,1,3,0,1187.00
4156,0,2,1,0,3,1,1,3,1,587.75
4157,0,3,1,0,2,2,1,4,1,743.25
4158,0,3,3,0,3,3,1,6,0,968.75
4159,1,3,1,0,3,3,2,3,1,860.50
4160,0,1,3,0,1,1,1,2,1,1315.75
4161,1,2,1,0,2,2,1,5,1,1126.50
4162,0,3,1,1,3,1,1,6,0,978.00
4163,0,2,1,0,1,1,2,4,1,1071.25
4164,0,2,1,0,1,2,1,3,1,743.75
4165,0,1,1,0,2,2,1,3,1,1126.75
4166,0,2,1,0,1,1,1,4,0,217.25
4167,0,3,1,0,3,2,1,6,1,783.00
4168,0,3,2,1,1,2,1,5,1,1005.25
4169,0,3,2,0,2,1,1,2,1,878.00
4170,0,2,1,0,1,1,1,3,0,1062.00
4171,0,2,2,0,3,1,1,3,0,1171.50
4172,0,3,1,0,2,1,1,3,1,79.50
4173,0,2,1,0,1,2,1,4,1,1200.75
4174,0,1,2,0,3,2,1,3,0,681.25
4175,0,3,2,0,3,3,1,2,0,929.75
4176,0,3,1,0,1,1,1,4,0,829.25
4177,0,2,1,0,2,1,1,4,1,1019.75
4178,0,2,1,0,3,2,2,5,1,141.25
4179,0,1,1,1,2,2,1,3,1,959.50
4180,0,2,1,0,2,2,1,2,0,229.50
4181,0,1,1,0,1,2,2,5,0,814.00
4182,0,1,1,0,1,2,1,3,1,1081.25
4183,1,1,1,0,2,2,1,3,1,1466.50
4184,0,2,1,0,1,2,1,5,0,1044.75
4185,0,3,1,0,1,2,1,3,1,1218.00
4186,0,1,1,1,3,2,2,1,0,961.50
4187,0,3,1,0,3,2,1,3,1,1145.25
4188,0,1,3,0,1,2,1,5,0,1256.50
4189,1,3,1,0,2,1,1,3,1,1126.25
4190,0,3,1,0,2,2,1,4,0,332.50
4191,0,2,1,0,3,3,1,2,0,1092.50
4192,0,2,2,1,3,3,1,4,1,1085.75
4193,0,1,1,0,3,3,1,5,1,1339.25
4194,0,3,1,0,3,3,1,2,0,1015.50
4195,0,3,1,0,2,2,1,4,1,895.00
4196,0,3,1,0,2,2,1,4,1,924.25
4197,0,1,1,0,2,3,1,3,1,1151.25
4198,0,1,1,0,2,1,2,3,0,1381.50
4199,0,1,1,0,3,2,1,3,0,1251.50
4200,0,1,1,0,2,3,1,3,0,1168.25
4201,0,1,2,0,2,2,1,3,0,1000.50
4202,0,2,2,0,3,1,1,4,0,854.25
4203,0,2,2,0,2,2,1,4,1,283.50
4204,0,1,1,0,1,2,2,3,1,966.50
4205,0,2,1,0,1,2,1,3,1,719.50
4206,0,2,1,0,1,1,1,4,1,1208.25
4207,0,2,1,0,1,1,1,2,0,828.75
4208,0,2,1,0,1,2,1,4,0,250.00
4209,0,3,2,0,2,1,1,4,0,1053.50
4210,1,2,1,0,3,3,2,3,0,230.25
4211,0,2,2,0,1,2,1,3,1,1266.50
4212,0,2,1,0,1,1,1,3,0,1067.75
4213,0,1,1,0,1,1,1,2,0,1472.25
4214,0,2,1,0,2,2,1,4,1,231.25
4215,0,2,1,1,3,1,1,2,0,128.25
4216,0,2,1,0,1,1,1,3,0,1068.25
4217,0,1,2,0,1,1,1,3,1,1014.75
4218,0,2,1,0,2,1,3,4,0,969.00
4219,0,3,2,0,2,2,1,3,0,1016.75
4220,0,1,1,1,2,1,1,5,0,1222.50
4221,0,2,1,0,1,1,1,3,1,268.25
4222,1,2,1,0,3,1,1,3,0,298.50
4223,0,2,1,0,2,1,1,4,1,1048.25
4224,0,1,3,0,2,2,1,3,1,1063.50
4225,1,1,1,0,3,3,2,4,1,75.75
4226,0,1,1,0,3,1,1,4,1,678.75
4227,0,3,1,0,3,2,1,3,1,1112.50
4228,0,2,1,0,3,1,1,4,1,1350.50
4229,0,2,1,0,2,1,1,4,1,863.75
4230,0,2,2,0,2,1,1,4,1,981.25
4231,1,3,1,0,2,4,1,4,1,638.00
4232,0,3,1,0,2,3,1,4,1,1014.00
4233,0,2,1,1,3,2,1,3,1,1371.75
4234,0,2,1,0,2,1,1,4,0,1099.25
4235,0,1,1,1,2,1,2,3,0,1257.25
4236,0,2,1,1,3,3,2,5,1,292.50
4237,0,2,1,0,2,1,2,4,0,1026.00
4238,0,3,1,0,2,1,1,3,0,618.00
4239,0,2,1,1,3,3,1,3,0,1506.75
4240,0,3,1,1,2,2,1,5,1,1140.50
4241,0,1,2,0,3,2,1,6,1,1675.25
4242,0,1,2,0,1,2,1,3,1,1107.50
4243,0,3,1,1,1,1,1,3,1,1043.00
4244,0,3,1,0,2,2,1,4,1,1011.25
4245,0,3,1,0,2,1,1,5,1,754.50
4246,0,1,1,0,1,2,1,3,1,1224.50
4247,0,2,1,0,3,1,2,4,0,643.25
4248,0,2,2,1,1,1,2,3,0,729.25
4249,0,1,1,0,3,2,1,3,1,361.50
4250,0,1,2,0,3,2,1,3,1,1153.75
4251,0,1,1,0,1,2,3,4,1,283.75
4252,0,3,1,0,3,1,1,5,1,945.25
4253,0,2,1,0,1,1,1,6,0,1252.00
4254,0,1,2,0,3,1,2,4,0,996.50
4255,0,1,1,0,1,2,1,4,0,813.25
4256,0,2,2,0,3,2,2,3,1,1091.75
4257,0,1,1,0,1,2,1,5,1,709.25
4258,0,2,2,0,3,1,2,5,1,743.25
4259,1,3,1,0,3,3,1,3,0,274.25
4260,0,2,1,0,1,1,1,5,1,1017.00
4261,0,3,1,0,2,2,1,3,0,322.50
4262,0,1,2,0,2,2,2,4,1,269.50
4263,0,2,1,1,2,1,1,2,0,1005.75
4264,0,1,1,0,2,1,1,3,1,232.00
4265,0,3,2,0,2,3,1,5,0,756.50
4266,0,1,2,0,3,1,1,3,0,208.25
4267,0,2,1,0,2,1,1,2,1,1013.00
4268,1,1,2,0,3,3,1,3,1,832.50
